id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,year,primary_position,per90_reliable,npxG_per90,goals_per90,xGChain_per90,xA_per90,key_passes_per90,primary_position_hierarchy,primary_position_minutes
643,Eric Dier,28,2520,0,1.2531601041555405,0,0.2254232401028275,14,6,3,0,D,Tottenham,0,1.2531601041555405,5.722175907343626,5.697843890637159,premier_league,2020,D,True,0.045,0.0,0.204,0.008,0.214,D,D
645,Dele Alli,15,615,0,1.6745915822684765,1,1.3262456189841032,12,9,0,0,M S,Tottenham,0,1.6745915822684765,4.322706138715148,2.1345874574035406,premier_league,2020,M,True,0.245,0.0,0.633,0.194,1.317,M,M
660,Ben Davies,20,1330,0,0.1976930983364582,1,0.4373758044093847,3,8,1,0,D S,Tottenham,0,0.1976930983364582,2.684572694823146,2.331053102388978,premier_league,2020,D,True,0.013,0.0,0.182,0.03,0.541,D,D
661,Josh Onomah,11,368,0,0.5561954909935594,0,0.0329759009182453,6,1,1,0,M S,Fulham,0,0.5561954909935594,1.3664662055671215,0.8782036043703556,premier_league,2020,M,False,0.136,0.0,0.334,0.008,0.245,M,M
682,Branislav Ivanovic,13,761,0,0.4594705104827881,0,0.048929501324892,4,1,2,0,D S,West Bromwich Albion,0,0.4594705104827881,0.3491972014307976,0.3491972014307976,premier_league,2020,D,True,0.054,0.0,0.041,0.006,0.118,D,D
697,Nemanja Matic,20,1099,0,0.1647856961935758,0,0.8938351850956678,6,8,2,0,M S,Manchester United,0,0.1647856961935758,6.13336412422359,5.510588930919766,premier_league,2020,M,True,0.013,0.0,0.502,0.073,0.655,M,D
703,Fikayo Tomori,1,43,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0727275013923645,0.0727275013923645,premier_league,2020,S,False,0.0,0.0,0.152,0.0,0.0,S,Other
706,Lukasz Fabianski,35,3150,0,0.0,0,0.0,0,0,2,0,GK,West Ham,0,0.0,1.276375892572105,1.276375892572105,premier_league,2020,GK,True,0.0,0.0,0.036,0.0,0.0,GK,GK
708,Federico Fernández,24,2090,0,0.1938432017341256,0,0.5685489978641272,4,7,4,0,D,Newcastle United,0,0.1938432017341256,3.3054693043231964,3.2190255261957645,premier_league,2020,D,True,0.008,0.0,0.142,0.024,0.301,D,D
710,Neil Taylor,1,13,0,0.0,0,0.0,0,0,1,0,S,Aston Villa,0,0.0,0.0,0.0,premier_league,2020,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
712,Jack Cork,16,1355,0,0.1973267020657658,0,0.3305272376164794,5,8,2,0,M S,Burnley,0,0.1973267020657658,2.8145491192117333,2.498658921569586,premier_league,2020,M,True,0.013,0.0,0.187,0.022,0.531,M,M
727,DeAndre Yedlin,6,442,0,0.0998491961508989,0,0.0844328999519348,2,3,0,0,D S,Newcastle United,0,0.0998491961508989,0.5257030911743641,0.3566388040781021,premier_league,2020,D,False,0.02,0.0,0.107,0.017,0.611,D,D
730,Patrick van Aanholt,22,1775,0,1.39833889529109,1,0.6495725978165865,18,12,2,0,D M S,Crystal Palace,0,1.39833889529109,4.809476420283318,3.354220826178789,premier_league,2020,D,True,0.071,0.0,0.244,0.033,0.608,M,D
741,Jordan Pickford,31,2742,0,0.0,0,0.0217735990881919,0,1,1,0,GK,Everton,0,0.0,3.714157343842089,3.692383744753897,premier_league,2020,GK,True,0.0,0.0,0.122,0.001,0.033,GK,GK
745,Kasper Schmeichel,38,3420,0,0.0,0,0.0,0,0,0,0,GK,Leicester,0,0.0,3.8688182500191033,3.8688182500191033,premier_league,2020,GK,True,0.0,0.0,0.102,0.0,0.0,GK,GK
748,Wes Morgan,3,13,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.1446129977703094,0.1446129977703094,premier_league,2020,S,False,0.0,0.0,1.001,0.0,0.0,S,Other
749,Christian Fuchs,9,703,0,0.0737314987927675,0,0.0130155999213457,4,1,4,0,D S,Leicester,0,0.0737314987927675,2.7238509003072977,2.6655489802360535,premier_league,2020,D,True,0.009,0.0,0.349,0.002,0.128,D,D
751,N&#039;Golo Kanté,30,2142,0,0.7004625108093023,2,1.2067134976387024,10,22,7,0,M S,Chelsea,0,0.7004625108093023,10.102663565427063,8.441410657018423,premier_league,2020,M,True,0.029,0.0,0.424,0.051,0.924,M,M
762,Demarai Gray,1,17,0,0.0579720996320247,0,0.0,1,0,0,0,S,Leicester,0,0.0579720996320247,0.0270333997905254,0.0270333997905254,premier_league,2020,S,False,0.307,0.0,0.143,0.0,0.0,S,Other
772,Moussa Sissoko,25,1563,0,0.2480729036033153,0,0.1844095010310411,3,4,3,0,D M S,Tottenham,0,0.2480729036033153,4.13622404076159,3.9269600305706263,premier_league,2020,D,True,0.014,0.0,0.238,0.011,0.23,M,D
780,Karl Darlow,25,2250,0,0.0,0,0.0,0,0,2,0,GK,Newcastle United,0,0.0,0.9974315781146288,0.9974315781146288,premier_league,2020,GK,True,0.0,0.0,0.04,0.0,0.0,GK,GK
785,John Ruddy,2,91,0,0.0,0,0.0,0,0,0,0,GK S,Wolverhampton Wanderers,0,0.0,0.0,0.0,premier_league,2020,GK,False,0.0,0.0,0.0,0.0,0.0,GK,GK
831,Fraser Forster,8,720,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,1.113945309072733,1.113945309072733,premier_league,2020,GK,True,0.0,0.0,0.139,0.0,0.0,GK,GK
835,Ryan Bertrand,29,2600,0,0.3749201018363237,1,1.3952976930886507,8,13,5,0,D,Southampton,0,0.3749201018363237,5.361662004143,4.8138942969962955,premier_league,2020,D,True,0.013,0.0,0.186,0.048,0.45,D,D
839,Shane Long,11,184,0,0.0642248019576072,0,0.0,2,0,0,0,F S,Southampton,0,0.0642248019576072,0.0869249980896711,0.066068397834897,premier_league,2020,F,False,0.031,0.0,0.043,0.0,0.0,F,Other
847,Cédric Soares,10,746,0,0.2035426953807473,1,0.8928053807467222,7,6,1,0,D S,Arsenal,0,0.2035426953807473,3.335597813129425,2.919353038072586,premier_league,2020,D,True,0.025,0.0,0.402,0.108,0.724,D,D
848,Charlie Austin,5,126,0,0.4129629954695701,0,0.0,3,0,0,0,S,West Bromwich Albion,0,0.4129629954695701,0.4129629954695701,0.0,premier_league,2020,S,False,0.295,0.0,0.295,0.0,0.0,S,Other
856,Jack Butland,1,90,0,0.0,0,0.0,0,0,0,0,GK,Crystal Palace,0,0.0,0.0,0.0,premier_league,2020,GK,False,0.0,0.0,0.0,0.0,0.0,GK,GK
857,Phil Bardsley,4,272,0,0.0634144991636276,0,0.0,3,0,2,0,D S,Burnley,0,0.0634144991636276,0.1266939993947744,0.101605299860239,premier_league,2020,D,False,0.021,0.0,0.042,0.0,0.0,D,D
876,Fabian Delph,8,249,0,0.0149579998105764,0,0.0544491000473499,1,2,1,0,D M S,Everton,0,0.0149579998105764,1.060617508366704,1.0171574968844652,premier_league,2020,D,False,0.005,0.0,0.383,0.02,0.723,M,Other
884,Matt Targett,38,3407,0,0.2803047075867653,2,2.799669092521071,6,39,7,0,D,Aston Villa,0,0.2803047075867653,9.610855117440224,8.203314462676644,premier_league,2020,D,True,0.007,0.0,0.254,0.074,1.03,D,D
885,Kyle Walker-Peters,30,2655,0,1.1350792245939374,2,1.2537505887448788,18,16,4,0,D,Southampton,0,1.1350792245939374,8.663987170904875,6.625145656056702,premier_league,2020,D,True,0.038,0.0,0.294,0.043,0.542,D,D
887,Erik Pieters,20,1259,0,0.1511678704991936,1,0.3636153936386108,4,5,1,0,D M S,Burnley,0,0.1511678704991936,1.9328868268057704,1.5527143124490976,premier_league,2020,D,True,0.011,0.0,0.138,0.026,0.357,M,D
888,Xherdan Shaqiri,14,534,0,0.4247209951281547,2,2.5104198902845383,11,19,2,0,F M S,Liverpool,0,0.4247209951281547,4.585736565291882,2.1229254696518183,premier_league,2020,F,True,0.072,0.0,0.773,0.423,3.202,F,M
910,Harrison Reed,31,2254,0,0.2909777984023094,2,1.6945229470729828,13,21,5,0,M S,Fulham,0,0.2909777984023094,7.142019868828356,6.308453551493585,premier_league,2020,M,True,0.012,0.0,0.285,0.068,0.839,M,M
934,Axel Tuanzebe,9,401,0,0.0,0,0.0,0,0,2,0,D S,Manchester United,0,0.0,1.0783615252003074,1.0783615252003074,premier_league,2020,D,False,0.0,0.0,0.242,0.0,0.0,D,D
971,Harry Winks,15,854,0,0.0614713001996278,0,0.1899811010807752,4,4,5,0,M S,Tottenham,0,0.0614713001996278,3.7452505696564913,3.6405259910970926,premier_league,2020,M,True,0.006,0.0,0.395,0.02,0.422,M,D
978,Sam Johnstone,37,3330,0,0.0,1,0.1101170033216476,0,1,1,0,GK,West Bromwich Albion,0,0.0,2.627215479500592,2.517098476178944,premier_league,2020,GK,True,0.0,0.0,0.071,0.003,0.027,GK,GK
987,Joseph Gomez,7,594,0,0.0,0,0.0654293000698089,0,1,0,0,D S,Liverpool,0,0.0,2.085418999195099,2.019989997148514,premier_league,2020,D,True,0.0,0.0,0.316,0.01,0.152,D,D
1013,Sam Field,3,56,0,0.0,0,0.0,0,0,0,0,S,West Bromwich Albion,0,0.0,0.0,0.0,premier_league,2020,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
1042,Tom Davies,25,1433,0,0.1774021964520216,1,0.9561847178265452,7,6,3,0,D M S,Everton,0,0.1774021964520216,3.188046783208847,2.6904862616211176,premier_league,2020,D,True,0.011,0.0,0.2,0.06,0.377,M,M
1084,Jonjoe Kenny,4,81,0,0.0,0,0.0,0,0,0,0,D S,Everton,0,0.0,0.2406450062990188,0.2406450062990188,premier_league,2020,D,False,0.0,0.0,0.267,0.0,0.0,D,D
1208,Felipe Anderson,2,2,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0503687001764774,0.0503687001764774,premier_league,2020,S,False,0.0,0.0,2.267,0.0,0.0,S,Other
1245,Emerson,2,88,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0,0.0,premier_league,2020,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
1304,Moise Kean,2,10,0,0.0223456993699073,0,0.0,1,0,0,0,S,Everton,0,0.0223456993699073,0.0223456993699073,0.0,premier_league,2020,S,False,0.201,0.0,0.201,0.0,0.0,S,Other
1379,Allan,24,2051,0,0.2417212026193738,0,0.7722849044948816,7,16,6,0,M S,Everton,0,0.2417212026193738,9.109655421227217,8.364447997882962,premier_league,2020,M,True,0.011,0.0,0.4,0.034,0.702,M,M
1682,Islam Slimani,1,17,0,0.1003689989447593,0,0.076834499835968,1,1,0,0,S,Leicester,0,0.1003689989447593,0.1772039979696273,0.0,premier_league,2020,S,False,0.531,0.0,0.938,0.407,5.294,S,Other
1683,Ryan Fraser,18,920,0,0.9030801933258772,2,2.1685299314558506,13,25,0,1,F M S,Newcastle United,0,0.9030801933258772,2.99426400475204,1.342214172706008,premier_league,2020,F,True,0.088,0.0,0.293,0.212,2.446,F,F
1685,Ahmed Elmohamady,14,823,0,0.3412727992981672,0,0.9894655756652356,9,13,2,0,D S,Aston Villa,0,0.3412727992981672,2.426967915147543,1.610212106257677,premier_league,2020,D,True,0.037,0.0,0.265,0.108,1.422,D,D
1689,Jake Livermore,18,1247,0,0.2815368995070457,0,0.1757233999669551,5,5,2,1,M S,West Bromwich Albion,0,0.2815368995070457,2.1714072339236736,1.860429123044014,premier_league,2020,M,True,0.02,0.0,0.157,0.013,0.361,M,M
1691,Robert Snodgrass,11,533,0,0.2063672952353954,0,0.540032409131527,4,3,2,0,M S,"West Bromwich Albion,West Ham",0,0.2063672952353954,0.8308931086212397,0.1663087978959083,premier_league,2020,M,True,0.035,0.0,0.14,0.091,0.507,M,M
1699,Shkodran Mustafi,3,43,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.0647248029708862,0.0647248029708862,premier_league,2020,S,False,0.0,0.0,0.135,0.0,0.0,S,Other
1719,Javier Manquillo,13,823,0,0.0231618992984294,0,0.2976970076560974,1,5,1,0,D S,Newcastle United,0,0.0231618992984294,1.4320280328392982,1.1111693233251572,premier_league,2020,D,True,0.003,0.0,0.157,0.033,0.547,D,D
1735,Jack Stephens,18,1544,0,0.8943026959896088,0,0.4556563999503851,6,6,2,0,D M S,Southampton,0,0.8943026959896088,3.0810884833335876,2.751403979025781,premier_league,2020,D,True,0.052,0.0,0.18,0.027,0.35,M,D
1739,Eric Bailly,12,916,0,0.0808225981891155,0,0.0,2,0,3,0,D S,Manchester United,0,0.0808225981891155,1.7967821639031172,1.7967821639031172,premier_league,2020,D,True,0.008,0.0,0.177,0.0,0.0,D,D
1747,Kevin Long,8,635,0,0.6100035086274147,0,0.0173680000007152,2,1,2,0,D S,Burnley,0,0.6100035086274147,0.5022359061986208,0.5022359061986208,premier_league,2020,D,True,0.086,0.0,0.071,0.002,0.142,D,D
1748,Lys Mousset,11,284,0,0.8426321223378181,0,0.4371889010071754,4,3,0,0,F S,Sheffield United,0,0.8426321223378181,1.5403051599860191,0.2604870945215225,premier_league,2020,F,False,0.267,0.0,0.488,0.139,0.951,F,Other
1749,Rob Holding,30,2548,0,0.7339214868843555,1,0.2006828002631664,14,4,2,0,D S,Arsenal,0,0.7339214868843555,7.403348095715046,7.163188092410564,premier_league,2020,D,True,0.026,0.0,0.261,0.007,0.141,D,D
1750,Ainsley Maitland-Niles,26,1719,0,0.7961909975856543,0,0.8219910915941,12,6,2,0,D M S,"Arsenal,West Bromwich Albion",0,0.7961909975856543,5.968474563211203,5.0518849808722734,premier_league,2020,D,True,0.042,0.0,0.312,0.043,0.314,M,M
1760,Arthur Masuaku,12,1017,0,0.4290253957733512,2,2.5958894677460194,6,11,2,0,D M,West Ham,0,0.4290253957733512,4.273893190547824,1.791139813140035,premier_league,2020,D,True,0.038,0.0,0.378,0.23,0.973,M,D
1785,Nampalys Mendy,23,1463,0,0.0776136005297303,1,0.1831548027694225,4,5,5,0,M S,Leicester,0,0.0776136005297303,3.4879588214680552,3.3244200833141804,premier_league,2020,M,True,0.005,0.0,0.215,0.011,0.308,M,M
1823,Lucas Digne,30,2683,0,0.46404345985502,7,5.960711717605591,13,45,2,1,D M,Everton,0,0.46404345985502,10.744328988716006,6.58903550170362,premier_league,2020,D,True,0.016,0.0,0.36,0.2,1.51,M,D
1828,Alex Telles,9,696,0,0.1452345959842205,2,0.7849516943097115,5,12,0,0,D S,Manchester United,0,0.1452345959842205,3.626065954566002,3.524719938635826,premier_league,2020,D,True,0.019,0.0,0.469,0.102,1.552,D,D
2164,Pablo Hernández,16,403,0,1.4201891627162695,2,0.860271792858839,15,6,1,0,M S,Leeds,0,1.4201891627162695,4.210413367021829,2.0219520539976656,premier_league,2020,M,False,0.317,0.0,0.94,0.192,1.34,M,M
2190,Vicente Guaita,37,3330,0,0.0,0,0.0,0,0,2,0,GK,Crystal Palace,0,0.0,1.4324400760233402,1.4324400760233402,premier_league,2020,GK,True,0.0,0.0,0.039,0.0,0.0,GK,GK
2254,Mateo Kovacic,27,1833,0,0.9314175006002188,1,1.915258969180286,23,21,4,0,M S,Chelsea,0,0.9314175006002188,14.808719574473798,13.035788065753875,premier_league,2020,M,True,0.046,0.0,0.727,0.094,1.031,M,M
2259,Kiko Casilla,3,270,0,0.0,0,0.0,0,0,0,0,GK,Leeds,0,0.0,0.2695691958069801,0.2695691958069801,premier_league,2020,GK,False,0.0,0.0,0.09,0.0,0.0,GK,GK
2280,Jonny,7,505,0,0.0517047010362148,0,0.050900800153613,1,2,0,0,D,Wolverhampton Wanderers,0,0.0517047010362148,0.3334942162036896,0.2308886107057333,premier_league,2020,D,True,0.009,0.0,0.059,0.009,0.356,D,D
2310,Alphonse Areola,36,3240,0,0.0,0,0.0,0,0,2,0,GK,Fulham,0,0.0,3.5553304702043533,3.5553304702043533,premier_league,2020,GK,True,0.0,0.0,0.099,0.0,0.0,GK,GK
2328,Thomas Partey,24,1543,0,1.157276201993227,2,1.1210453063249588,26,12,5,0,M S,Arsenal,0,1.157276201993227,7.274703920818865,5.83660644851625,premier_league,2020,M,True,0.068,0.0,0.424,0.065,0.7,M,D
2383,André Gomes,28,1574,0,0.4271283652633428,1,1.0544498888775706,14,15,3,0,M S,Everton,0,0.4271283652633428,5.508418911136687,4.3762846030294895,premier_league,2020,M,True,0.024,0.0,0.315,0.06,0.858,M,M
2385,Mat Ryan,14,1260,0,0.0,0,0.060327298939228,0,1,1,0,GK,"Arsenal,Brighton",0,0.0,1.6561840623617172,1.6561840623617172,premier_league,2020,GK,True,0.0,0.0,0.118,0.004,0.071,GK,GK
2446,Dani Ceballos,25,1613,0,0.6592578887939453,3,2.578972002491355,13,27,4,0,M S,Arsenal,0,0.6592578887939453,9.275819662958384,8.116629021242261,premier_league,2020,M,True,0.037,0.0,0.518,0.144,1.507,M,D
2498,Aymeric Laporte,16,1335,0,0.8423398248851299,0,0.5778952986001968,6,5,1,0,D S,Manchester City,0,0.8423398248851299,6.2438118904829025,6.2438118904829025,premier_league,2020,D,True,0.057,0.0,0.421,0.039,0.337,D,D
2958,Oleksandr Zinchenko,20,1473,0,0.6606589006260037,0,1.0854992978274822,16,15,0,0,D M S,Manchester City,0,0.6606589006260037,9.494372241199017,8.718505561351776,premier_league,2020,D,True,0.04,0.0,0.58,0.066,0.916,M,D
3231,Kamil Grosicki,3,151,0,0.1092490032315254,1,0.5663559958338737,3,3,0,0,M S,West Bromwich Albion,0,0.1092490032315254,0.1650134995579719,0.0179620999842882,premier_league,2020,M,False,0.065,0.0,0.098,0.338,1.788,M,M
3303,Ricardo Pereira,15,954,0,0.3633932918310165,1,0.7606751918792725,7,10,3,0,D M S,Leicester,0,0.3633932918310165,4.405816070735455,3.736775122582912,premier_league,2020,D,True,0.034,0.0,0.416,0.072,0.943,M,M
3304,Maxime Le Marchand,2,118,0,0.0095063298940658,0,0.0,1,0,2,0,D S,Fulham,0,0.0095063298940658,0.2469170093536377,0.2469170093536377,premier_league,2020,D,False,0.007,0.0,0.188,0.0,0.0,D,D
3420,Fabinho,30,2563,0,0.3624892998486757,0,0.2980616018176079,10,4,6,0,D M S,Liverpool,0,0.3624892998486757,11.808018939569592,11.55500485189259,premier_league,2020,D,True,0.013,0.0,0.415,0.01,0.14,M,D
3696,Morgan Sanson,9,291,0,0.0263571999967098,0,0.1084519997239112,2,1,3,0,M S,Aston Villa,0,0.0263571999967098,0.301813393831253,0.1933613941073417,premier_league,2020,M,False,0.008,0.0,0.093,0.034,0.309,M,M
3979,Ahmed Hegazy,1,90,0,0.0,0,0.0,0,0,0,0,D,West Bromwich Albion,0,0.0,0.1840279996395111,0.1840279996395111,premier_league,2020,D,False,0.0,0.0,0.184,0.0,0.0,D,D
4401,Emiliano Martinez,38,3420,0,0.0,0,0.1229234039783477,0,2,1,0,GK,Aston Villa,0,0.0,3.730909645557403,3.607986450195313,premier_league,2020,GK,True,0.0,0.0,0.098,0.003,0.053,GK,GK
4764,Jean-Philippe Gbamin,1,9,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0,premier_league,2020,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
4866,Aboubakar Kamara,11,303,0,0.6549197994172573,0,0.3289684951305389,4,6,1,1,F M S,Fulham,0,0.6549197994172573,1.1032148208469152,0.1823261976242065,premier_league,2020,F,False,0.195,0.0,0.328,0.098,1.782,F,Other
4918,Patrick Cutrone,2,21,0,0.0714574977755546,0,0.0,1,0,0,0,S,Wolverhampton Wanderers,0,0.0714574977755546,0.0714574977755546,0.0,premier_league,2020,S,False,0.306,0.0,0.306,0.0,0.0,S,Other
5061,Kepa,7,582,0,0.0,0,0.0,0,0,1,0,GK S,Chelsea,0,0.0,0.3050248054787516,0.3050248054787516,premier_league,2020,GK,True,0.0,0.0,0.047,0.0,0.0,GK,GK
5245,Bernardo,3,201,0,0.3176679909229278,0,0.1736509948968887,4,2,0,0,D M S,Brighton,0,0.3176679909229278,0.2732999920845032,0.0921647027134895,premier_league,2020,D,False,0.142,0.0,0.122,0.078,0.896,M,D
5247,Naby Keita,10,525,0,0.3932590968906879,0,0.9129509832710028,9,6,1,0,M S,Liverpool,0,0.3932590968906879,3.5902223363518715,2.329714320600033,premier_league,2020,M,True,0.067,0.0,0.615,0.157,1.029,M,M
5274,Michael Hector,4,266,0,0.0863972976803779,0,0.019498199224472,1,1,2,0,D S,Fulham,0,0.0863972976803779,0.4653735049068928,0.4458755142986774,premier_league,2020,D,False,0.029,0.0,0.157,0.007,0.338,D,D
5552,Nick Pope,32,2880,0,0.0,0,0.0860504992306232,0,2,1,0,GK,Burnley,0,0.0,1.1779347462579608,1.09188465308398,premier_league,2020,GK,True,0.0,0.0,0.037,0.003,0.062,GK,GK
5562,Rekeem Harper,2,27,0,0.029595399275422,0,0.0,1,0,0,0,S,West Bromwich Albion,0,0.029595399275422,0.0382114984095096,0.0086161103099584,premier_league,2020,S,False,0.099,0.0,0.127,0.0,0.0,S,Other
5569,Rhian Brewster,27,1102,0,1.932618794962764,0,1.76662964746356,25,11,1,0,F M S,Sheffield United,0,1.932618794962764,3.989293944090605,0.724409413523972,premier_league,2020,F,True,0.158,0.0,0.326,0.144,0.898,F,F
5590,Tosin Adarabioyo,33,2955,0,1.560731110163033,0,0.3087306385859847,18,5,1,0,D,Fulham,0,1.560731110163033,5.666260660625994,5.607973066158593,premier_league,2020,D,True,0.048,0.0,0.173,0.009,0.152,D,D
5603,Aaron Ramsdale,38,3420,0,0.0,0,0.0776716992259025,0,2,1,0,GK,Sheffield United,0,0.0,2.899687790311873,2.8220167020335793,premier_league,2020,GK,True,0.0,0.0,0.076,0.002,0.053,GK,GK
5708,Fernando Marçal,13,611,0,0.0745545979589223,0,0.1398072009906172,2,4,2,0,D M S,Wolverhampton Wanderers,0,0.0745545979589223,2.079630693420768,1.9003007970750332,premier_league,2020,D,True,0.011,0.0,0.306,0.021,0.589,M,D
5973,Kenny Tete,22,1483,0,0.2111262995749712,1,0.9065475072711706,7,19,3,0,D S,Fulham,0,0.2111262995749712,3.743922509253025,2.7555710561573505,premier_league,2020,D,True,0.013,0.0,0.227,0.055,1.153,D,D
6044,Charlie Taylor,29,2430,0,0.1145160952582955,1,1.5903598181903362,3,12,1,0,D S,Burnley,0,0.1145160952582955,4.609694300219417,4.193466728553176,premier_league,2020,D,True,0.004,0.0,0.171,0.059,0.444,D,D
6050,Davy Pröpper,7,201,0,0.1385625973343849,0,0.0,4,0,0,0,M S,Brighton,0,0.1385625973343849,0.2699490040540695,0.1942277029156685,premier_league,2020,M,False,0.062,0.0,0.121,0.0,0.0,M,M
6051,Dale Stephens,7,258,0,0.0822691973298788,0,0.0,3,0,1,0,M S,Burnley,0,0.0822691973298788,0.2412488982081413,0.1589796990156173,premier_league,2020,M,False,0.029,0.0,0.084,0.0,0.0,M,M
6054,Ederson,36,3240,0,0.0,1,0.3033579885959625,0,1,3,0,GK,Manchester City,0,0.0,7.629849426448345,7.326491840183735,premier_league,2020,GK,True,0.0,0.0,0.212,0.008,0.028,GK,GK
6062,Isaac Hayden,24,1946,0,0.6148465005680919,0,0.2424963982775807,16,7,8,0,D M S,Newcastle United,0,0.6148465005680919,4.556475481018424,4.089187795296311,premier_league,2020,D,True,0.028,0.0,0.211,0.011,0.324,M,M
6067,Terence Kongolo,1,90,0,0.0,0,0.0,0,0,0,0,D,Fulham,0,0.0,0.3735769987106323,0.3735769987106323,premier_league,2020,D,False,0.0,0.0,0.374,0.0,0.0,D,D
6122,Douglas Luiz,33,2807,0,1.3188335429877045,2,2.41814873740077,26,19,8,1,M S,Aston Villa,0,1.3188335429877045,9.615896521136165,7.108104381710291,premier_league,2020,M,True,0.042,0.0,0.308,0.078,0.609,M,D
6162,Cengiz Ünder,9,259,0,0.2526032011955976,2,1.6640292070806026,9,6,0,0,M S,Leicester,0,0.2526032011955976,2.688688376918435,1.0227029919624329,premier_league,2020,M,False,0.088,0.0,0.934,0.578,2.085,M,Other
6231,José Izquierdo,1,7,0,0.0168067999184131,0,0.0,1,0,0,0,S,Brighton,0,0.0168067999184131,0.0666135028004646,0.0498066991567611,premier_league,2020,S,False,0.216,0.0,0.856,0.0,0.0,S,Other
6249,Davinson Sánchez,18,1488,0,0.8006934821605682,0,0.0205301996320486,5,1,1,0,D S,Tottenham,0,0.8006934821605682,5.348088577389717,5.348088577389717,premier_league,2020,D,True,0.048,0.0,0.323,0.001,0.06,D,D
6273,Robin Koch,17,1124,0,0.5145202986896038,0,0.1258082622662186,9,4,1,0,D M S,Leeds,0,0.5145202986896038,4.677589327096939,4.523157007992268,premier_league,2020,D,True,0.041,0.0,0.375,0.01,0.32,M,D
6274,Andriy Yarmolenko,15,343,0,0.3100073020905256,1,0.7814440317451954,7,5,3,0,M S,West Ham,0,0.3100073020905256,1.4537307061254978,0.9313923791050912,premier_league,2020,M,False,0.081,0.0,0.381,0.205,1.312,M,Other
6350,Jayson Molumby,1,1,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0,0.0,premier_league,2020,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
6369,Ethan Ampadu,25,2095,0,0.1944530000910163,0,0.9830157030373812,7,11,3,0,D M S,Sheffield United,0,0.1944530000910163,3.262279963120818,2.9991719853132963,premier_league,2020,D,True,0.008,0.0,0.14,0.042,0.473,M,D
6377,Joe Rodon,12,730,0,0.0183294005692005,0,0.0,1,0,0,0,D S,Tottenham,0,0.0183294005692005,1.4196598939597609,1.4196598939597609,premier_league,2020,D,True,0.002,0.0,0.175,0.0,0.0,D,D
6418,Hamza Choudhury,10,312,0,0.447797492146492,0,0.0,4,0,1,0,M S,Leicester,0,0.447797492146492,2.327859029173851,1.9456680417060852,premier_league,2020,M,False,0.129,0.0,0.671,0.0,0.0,M,D
6434,Franck Zambo,36,2582,0,1.438547333702445,3,2.301115181297064,34,28,6,0,M S,Fulham,0,1.438547333702445,8.766742289066315,6.624085266143084,premier_league,2020,M,True,0.05,0.0,0.306,0.08,0.976,M,M
6477,Cenk Tosun,5,37,0,0.0,0,0.0740792974829673,0,1,2,0,S,Everton,0,0.0,0.1080660000443458,0.0339872017502784,premier_league,2020,S,False,0.0,0.0,0.263,0.18,2.432,S,Other
6492,Reiss Nelson,2,59,0,0.0569171011447906,0,0.0,1,0,0,0,S,Arsenal,0,0.0569171011447906,0.3480401039123535,0.2911230027675628,premier_league,2020,S,False,0.087,0.0,0.531,0.0,0.0,S,Other
6504,Michael Obafemi,4,52,0,0.0,0,0.054918598383665,0,1,0,0,S,Southampton,0,0.0,0.1489026956260204,0.1489026956260204,premier_league,2020,S,False,0.0,0.0,0.258,0.095,1.731,S,Other
6532,Martin Dubravka,13,1170,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,2.1202504448592663,2.1202504448592663,premier_league,2020,GK,True,0.0,0.0,0.163,0.0,0.0,GK,GK
6736,Ibrahima Diallo,22,999,0,0.608452707529068,0,0.6375490110367537,7,9,3,0,M S,Southampton,0,0.608452707529068,3.302309779450298,2.5710399094969034,premier_league,2020,M,True,0.055,0.0,0.298,0.057,0.811,M,M
6822,Lee Peltier,4,230,0,0.0,0,0.0223216991871595,0,1,1,0,D S,West Bromwich Albion,0,0.0,0.1783156972378492,0.1559939980506897,premier_league,2020,D,False,0.0,0.0,0.07,0.009,0.391,D,D
6840,Neeskens Kebano,5,112,0,0.2724295035004616,0,0.0,6,0,0,0,M S,Fulham,0,0.2724295035004616,0.2416720017790794,0.0205275006592273,premier_league,2020,M,False,0.219,0.0,0.194,0.0,0.0,M,M
