id,player_name,season_rows,seasons,minutes,games,goals,npg,xG,npxG,assists,xA,shots,key_passes,xGChain,xGBuildup,main_league,main_team,np_shots,np_goals,np_xg,np_residual,np_conversion,avg_shot_xg,pens_taken,pens_scored,position,pos_share,col_agreement,position_ambiguous,shots_per90,npg_per90,npxg_per90,xa_per90,kp_per90,xgchain_per90,xgbuildup_per90,np_residual_per90,shots_per90_pct,shots_per90_z,npg_per90_pct,npg_per90_z,npxg_per90_pct,npxg_per90_z,xa_per90_pct,xa_per90_z,kp_per90_pct,kp_per90_z,xgchain_per90_pct,xgchain_per90_z,xgbuildup_per90_pct,xgbuildup_per90_z,np_residual_per90_pct,np_residual_per90_z,avg_shot_xg_pct,avg_shot_xg_z,np_conversion_pct,np_conversion_z,shots_head,shots_leftfoot,shots_otherbodypart,shots_rightfoot,goals_head,goals_leftfoot,goals_otherbodypart,goals_rightfoot,residual_head,residual_leftfoot,residual_otherbodypart,residual_rightfoot,reliable_head,reliable_leftfoot,reliable_otherbodypart,reliable_rightfoot,left_share,footedness,weaker_foot_shots,weaker_foot_reliable,zone_edge_of_box,zone_outside_box,zone_six_yard_box,sit_directfreekick,sit_fromcorner,sit_openplay,sit_penalty,sit_setpiece,season_progression,peak_year,peak_residual,trough_year,trough_residual
6160,Riccardo Orsolini,5,5,9395.0,158.0,49.0,36.0,44.175469868816435,33.5173244709149,16.0,17.97487912978977,336.0,160.0,55.022992588579655,17.520280559547246,serie_a,Bologna,322.0,36.0,33.51732785860075,2.48,0.1118,0.1041,14.0,13.0,F,0.622,0.6205428419372007,True,3.0846,0.3449,0.3211,0.1722,1.5327,0.5271,0.1678,0.0238,91.5,1.336,78.7,0.695,68.3,0.364,66.7,0.321,75.4,0.566,60.4,0.095,53.4,-0.147,76.7,0.613,36.0,-0.468,53.7,0.01,23,262,0,37,3,28,0,5,-0.72,3.22,,-0.02,False,True,False,True,0.876,left,37,True,0.441,0.012,0.547,0.104,0.068,0.744,0.042,0.042,2020: -2.7 -> 2021: -0.7 -> 2022: +0.1 -> 2023: +1.9 -> 2024: +3.9,2024.0,3.93,2020.0,-2.74
7350,Yangel Herrera,5,5,9395.0,133.0,15.0,15.0,18.72972028888762,18.72972028888762,7.0,7.916155046317726,163.0,68.0,43.11630108766258,27.773494723252952,la_liga,Girona,163.0,15.0,18.72971892077475,-3.73,0.092,0.1149,0.0,0.0,M,0.898,0.769664715274082,False,1.5615,0.1437,0.1794,0.0758,0.6514,0.413,0.2661,-0.0357,85.3,0.925,85.7,0.915,92.0,1.45,45.4,-0.332,30.0,-0.605,69.7,0.27,63.3,0.123,20.8,-0.607,86.3,1.069,73.4,0.452,53,27,0,83,8,1,0,6,-2.85,-1.68,,0.8,True,True,False,True,0.245,right,27,True,0.344,0.055,0.601,0.0,0.16,0.755,0.0,0.086,2020: -0.6 -> 2021: -0.2 -> 2022: -1.1 -> 2023: -1.1 -> 2024: -0.8,2021.0,-0.23,2022.0,-1.06
7700,Che Adams,4,4,9393.0,130.0,30.0,30.0,37.227457330562174,36.4661585027352,14.0,12.982742561027408,215.0,112.0,49.160455418750644,11.849488898180425,premier_league,Southampton,214.0,30.0,36.466156786307685,-6.47,0.1402,0.1704,1.0,0.0,F,1.0,1.0,False,2.0505,0.2874,0.3494,0.1244,1.0731,0.471,0.1135,-0.062,45.8,-0.121,66.5,0.297,75.0,0.566,41.9,-0.338,43.3,-0.344,46.7,-0.221,24.6,-0.724,28.9,-0.448,86.2,1.114,72.7,0.562,39,16,2,157,4,2,0,24,-3.35,-1.35,-0.51,-1.26,True,False,False,True,0.092,right,16,False,0.229,0.014,0.757,0.0,0.098,0.842,0.005,0.056,2020: -3.1 -> 2021: -1.3 -> 2022: -2.3 -> 2024: +0.2,2024.0,0.25,2020.0,-3.12
755,Jamie Vardy,4,4,9377.0,131.0,42.0,33.0,48.7984385471791,39.66440743766725,19.0,12.16788087785244,222.0,79.0,53.74144192226231,6.828842485323548,premier_league,Leicester,210.0,33.0,39.66440646350383,-6.66,0.1571,0.1889,12.0,9.0,F,1.0,1.0,False,2.0156,0.3167,0.3807,0.1168,0.7582,0.5158,0.0655,-0.0639,44.3,-0.17,73.4,0.5,80.6,0.79,37.7,-0.443,14.6,-0.968,57.7,0.031,6.2,-1.234,28.0,-0.471,93.7,1.556,82.5,0.89,46,64,0,100,5,8,0,20,-0.88,-6.23,,0.45,True,True,False,True,0.39,two_footed,64,True,0.1,0.005,0.895,0.005,0.063,0.838,0.054,0.041,2020: -6.1 -> 2021: +5.0 -> 2022: -2.9 -> 2024: -2.7,2021.0,5.01,2020.0,-6.09
534,Aaron Cresswell,5,5,9376.0,124.0,2.0,2.0,2.3658327162265778,2.3658327162265778,12.0,16.269628195092082,51.0,143.0,30.31247690320015,25.83217111416161,premier_league,West Ham,51.0,2.0,2.3658333271741845,-0.37,0.0392,0.0464,0.0,0.0,D,1.0,1.0,False,0.4895,0.0192,0.0227,0.1562,1.3727,0.291,0.248,-0.0036,54.6,-0.04,35.0,-0.53,24.0,-0.783,96.0,2.4,96.6,2.38,66.6,0.21,65.6,0.181,61.8,0.139,14.5,-0.941,33.1,-0.515,0,48,0,3,0,2,0,0,,-0.28,,-0.09,False,True,False,False,0.941,left,3,False,0.608,0.039,0.353,0.49,0.098,0.373,0.0,0.039,2020: -0.9 -> 2021: +1.1 -> 2022: -0.4 -> 2024: -0.1,2021.0,1.09,2020.0,-0.88
8150,Anthony Gordon,5,5,9369.0,139.0,25.0,23.0,29.49996877182275,27.21646219212562,17.0,18.865057239308953,218.0,158.0,57.66878723911941,22.676564873196185,premier_league,Newcastle United,215.0,23.0,27.216460706666105,-4.22,0.107,0.1266,3.0,2.0,F,0.991,0.7557903725050699,False,2.0653,0.2209,0.2614,0.1812,1.5178,0.554,0.2178,-0.0405,46.8,-0.1,49.5,-0.163,54.5,-0.063,71.3,0.445,74.6,0.536,65.0,0.247,69.9,0.384,38.1,-0.182,55.1,0.069,50.0,-0.083,10,39,1,165,0,5,0,18,-1.66,-0.85,-0.16,-1.55,False,True,False,True,0.191,right,39,True,0.405,0.009,0.586,0.037,0.083,0.826,0.014,0.041,2021: +0.5 -> 2022: -1.6 -> 2023: -0.5 -> 2024: -2.7,2021.0,0.54,2024.0,-2.67
8710,Renato Tapia,5,5,9354.0,144.0,1.0,1.0,4.6024707979522645,4.6024707979522645,1.0,2.0899420413188636,77.0,35.0,29.530900896061212,26.642181800678372,la_liga,Celta Vigo,77.0,1.0,4.6024708165787125,-3.6,0.013,0.0598,0.0,0.0,M,1.0,0.4405601881548001,True,0.7409,0.0096,0.0443,0.0201,0.3368,0.2841,0.2563,-0.0346,36.8,-0.455,22.3,-0.814,32.7,-0.55,5.7,-1.164,7.3,-1.203,35.0,-0.49,59.8,0.043,21.5,-0.583,36.8,-0.471,22.3,-0.935,18,11,0,48,0,0,0,1,-2.05,-0.58,,-0.98,False,False,False,True,0.186,right,11,False,0.519,0.117,0.364,0.039,0.26,0.597,0.0,0.104,2020: -1.2 -> 2021: -0.7 -> 2022: -1.0 -> 2023: -1.1 -> 2024: +0.4,2024.0,0.37,2020.0,-1.18
8050,Hichem Boudaoui,5,5,9337.0,139.0,11.0,11.0,11.73442474938929,11.73442474938929,9.0,11.680142386816442,120.0,89.0,49.56016641203314,31.98728924896568,ligue_1,Nice,120.0,11.0,11.734424165450031,-0.73,0.0917,0.0978,0.0,0.0,M,0.811,0.8111813216236479,False,1.1567,0.106,0.1131,0.1126,0.8579,0.4777,0.3083,-0.007,67.6,0.244,75.9,0.429,77.8,0.469,66.2,0.218,49.2,-0.213,79.5,0.651,75.8,0.467,53.7,0.038,75.8,0.591,73.3,0.447,13,21,1,85,0,3,0,8,-0.85,-0.56,-0.42,1.1,False,False,False,True,0.198,right,21,False,0.483,0.017,0.5,0.0,0.183,0.792,0.0,0.025,2020: +1.0 -> 2021: +1.5 -> 2022: +0.2 -> 2023: -1.6 -> 2024: -1.9,2021.0,1.48,2024.0,-1.87
6149,Unai Núñez,5,5,9330.0,114.0,2.0,2.0,6.624953346326947,6.624953346326947,1.0,1.3670691354200244,55.0,24.0,26.596511848270893,25.782688595354557,la_liga,Celta Vigo,55.0,2.0,6.624953003600237,-4.62,0.0364,0.1205,0.0,0.0,D,1.0,1.0,False,0.5305,0.0193,0.0639,0.0132,0.2315,0.2566,0.2487,-0.0446,61.0,0.12,35.2,-0.527,76.3,0.596,23.1,-0.71,38.2,-0.517,56.4,-0.053,65.9,0.187,6.4,-1.348,75.2,0.476,32.1,-0.552,42,5,0,8,2,0,0,0,-3.83,-0.6,,-0.19,True,False,False,False,0.385,two_footed,5,False,0.127,0.018,0.855,0.018,0.527,0.145,0.0,0.309,2020: -1.1 -> 2021: -0.7 -> 2022: -0.8 -> 2023: -1.6 -> 2024: -0.5,2024.0,-0.49,2023.0,-1.56
307,Suat Serdar,5,5,9314.0,134.0,10.0,10.0,9.976017082110047,9.976017082110047,8.0,7.515247018076479,141.0,83.0,25.7553141862154,12.603844915516675,bundesliga,Hertha Berlin,141.0,10.0,9.976016267202787,0.02,0.0709,0.0708,0.0,0.0,M,0.757,1.0,False,1.3625,0.0966,0.0964,0.0726,0.802,0.2489,0.1218,0.0002,78.1,0.59,72.0,0.308,71.4,0.221,42.4,-0.38,44.2,-0.319,24.7,-0.697,8.5,-1.057,64.3,0.2,51.1,-0.163,58.0,0.082,8,18,0,115,1,2,0,7,0.06,0.37,,-0.4,False,False,False,True,0.135,right,18,False,0.546,0.028,0.426,0.0,0.121,0.809,0.0,0.071,2020: -0.9 -> 2021: +0.2 -> 2022: +1.4 -> 2023: -1.1 -> 2024: +0.4,2022.0,1.44,2023.0,-1.06
6155,Robin Gosens,6,5,9310.0,140.0,26.0,26.0,18.093217996880412,18.093217996880412,15.0,13.333042579703033,152.0,113.0,51.60951912403107,29.224315701052547,serie_a,Atalanta,152.0,26.0,18.093216682784252,7.91,0.1711,0.119,0.0,0.0,M,0.99,0.00966702470461869,True,1.4694,0.2513,0.1749,0.1289,1.0924,0.4989,0.2825,0.0765,81.9,0.77,96.6,2.302,91.5,1.384,73.4,0.462,66.6,0.233,82.4,0.776,68.6,0.257,96.4,1.917,87.8,1.184,95.2,1.841,47,83,0,22,8,16,0,2,3.48,4.33,,0.1,True,True,False,False,0.79,left,22,False,0.164,0.0,0.836,0.0,0.23,0.717,0.0,0.053,2020: +1.8 -> 2021: -0.6 -> 2022: +0.6 -> 2023: +3.5 -> 2024: +2.6,2023.0,3.52,2021.0,-0.57
1804,Álvaro Morata,5,5,9309.0,151.0,53.0,51.0,59.09244912490249,56.82661044225097,21.0,18.35575954988599,282.0,123.0,80.69088421016932,18.66179347690195,serie_a,Juventus,279.0,51.0,56.82661248650401,-5.83,0.1828,0.2037,3.0,2.0,F,1.0,1.0,False,2.6974,0.4931,0.5494,0.1775,1.1892,0.7801,0.1804,-0.0564,79.8,0.79,94.7,1.72,95.8,1.997,69.8,0.394,53.3,-0.114,92.1,1.524,58.1,-0.013,31.5,-0.379,96.4,1.909,92.0,1.389,80,73,0,126,10,16,0,25,-4.41,0.59,,-2.0,True,True,False,True,0.367,two_footed,73,True,0.129,0.0,0.871,0.004,0.085,0.837,0.011,0.064,2020: -1.3 -> 2021: -1.1 -> 2022: -1.6 -> 2023: -1.9 -> 2024: +0.2,2024.0,0.18,2023.0,-1.94
6974,Mattias Svanberg,5,5,9304.0,147.0,16.0,16.0,18.3533441061154,18.3533441061154,15.0,15.204953678883612,191.0,119.0,42.84856159891933,23.466988442465663,bundesliga,Wolfsburg,191.0,16.0,18.353345090057694,-2.35,0.0838,0.0961,0.0,0.0,M,0.802,1.0,False,1.8476,0.1548,0.1775,0.1471,1.1511,0.4145,0.227,-0.0227,91.8,1.406,88.2,1.058,91.8,1.422,80.3,0.734,69.6,0.345,69.8,0.278,50.0,-0.197,32.4,-0.315,73.5,0.544,68.3,0.308,19,27,0,145,3,0,0,13,-1.17,-2.17,,0.98,False,True,False,True,0.157,right,27,True,0.592,0.021,0.387,0.068,0.141,0.723,0.0,0.068,2020: -0.2 -> 2021: +0.9 -> 2022: -0.0 -> 2023: -1.9 -> 2024: -1.2,2021.0,0.9,2023.0,-1.86
1654,Ben Mee,5,5,9283.0,111.0,10.0,10.0,8.860279280692339,8.860279280692339,1.0,4.010336182080209,78.0,25.0,13.395206591114402,10.587242553941905,premier_league,Brentford,78.0,10.0,8.860277928411957,1.14,0.1282,0.1136,0.0,0.0,D,1.0,1.0,False,0.7562,0.097,0.0859,0.0389,0.2424,0.1299,0.1026,0.0111,86.3,0.997,93.7,1.586,91.4,1.332,59.1,-0.151,41.2,-0.489,11.2,-1.02,8.9,-1.093,81.3,0.671,71.2,0.344,80.1,0.636,51,23,1,3,9,1,0,0,3.58,-0.97,-0.65,-0.82,True,False,False,False,0.885,left,3,False,0.077,0.0,0.923,0.0,0.513,0.231,0.0,0.256,2020: +0.4 -> 2021: +0.4 -> 2022: -0.2 -> 2023: +0.5,2023.0,0.54,2022.0,-0.22
6681,Harvey Barnes,5,5,9278.0,145.0,42.0,42.0,33.19642768613994,33.19642768613994,22.0,17.922318219207227,284.0,110.0,59.0758974570781,14.715944712981582,premier_league,Leicester,284.0,42.0,33.19642993248998,8.8,0.1479,0.1169,0.0,0.0,F,1.0,1.0,False,2.7549,0.4074,0.322,0.1739,1.067,0.5731,0.1428,0.0854,82.6,0.871,87.0,1.127,68.8,0.37,67.8,0.344,42.4,-0.356,68.0,0.355,40.5,-0.413,93.2,1.374,46.6,-0.162,77.9,0.712,18,48,2,216,1,11,0,30,-1.59,3.14,-0.08,7.34,False,True,False,True,0.182,right,48,True,0.32,0.0,0.68,0.0,0.074,0.887,0.0,0.039,2020: +2.3 -> 2021: -0.2 -> 2022: +3.9 -> 2023: +1.5 -> 2024: +1.3,2022.0,3.88,2021.0,-0.22
10291,Vitalii Mykolenko,4,4,9277.0,110.0,4.0,4.0,3.7508410778827965,3.7508410778827965,2.0,5.809942597523332,58.0,63.0,22.232194563373923,15.72258890233934,premier_league,Everton,58.0,4.0,3.750841125380245,0.25,0.069,0.0647,0.0,0.0,D,1.0,1.0,False,0.5627,0.0388,0.0364,0.0564,0.6112,0.2157,0.1525,0.0024,65.3,0.245,55.5,0.003,42.5,-0.324,72.5,0.23,76.2,0.447,42.3,-0.365,27.1,-0.656,71.0,0.356,30.3,-0.591,51.1,-0.13,2,45,0,11,1,2,0,1,0.36,-0.24,,0.14,False,True,False,False,0.804,left,11,False,0.552,0.0,0.448,0.0,0.19,0.724,0.0,0.086,2021: +0.5 -> 2022: -0.7 -> 2023: +0.1 -> 2024: +0.4,2021.0,0.45,2022.0,-0.7
3738,Serhou Guirassy,6,5,9267.0,145.0,79.0,69.0,76.35335256159306,68.01555852591991,6.0,16.153852485120296,329.0,129.0,92.70817686244845,21.467519054189324,bundesliga,VfB Stuttgart,318.0,69.0,68.01555700600146,0.98,0.217,0.2139,11.0,10.0,F,1.0,1.0,False,3.0884,0.6701,0.6606,0.1569,1.2528,0.9004,0.2085,0.0095,91.6,1.341,99.1,2.945,98.6,2.792,61.1,0.11,59.2,0.012,97.2,2.203,67.1,0.285,69.1,0.436,98.0,2.152,97.1,2.054,69,53,2,194,17,13,1,38,1.18,-0.89,0.62,0.07,True,True,False,True,0.215,right,53,True,0.242,0.016,0.742,0.036,0.094,0.818,0.033,0.018,2020: +1.6 -> 2021: +1.3 -> 2022: -1.8 -> 2023: +3.5 -> 2024: -3.6,2023.0,3.52,2024.0,-3.64
3464,Vincent Le Goff,4,4,9257.0,106.0,2.0,2.0,3.0808769799768925,3.0808769799768925,2.0,5.437230953481048,56.0,70.0,26.141034078784287,20.40153511520475,ligue_1,Lorient,56.0,2.0,3.0808768076822135,-1.08,0.0357,0.055,0.0,0.0,M,0.58,0.4202225342983688,True,0.5445,0.0194,0.03,0.0529,0.6806,0.2542,0.1984,-0.0105,21.3,-0.785,26.3,-0.688,19.8,-0.762,28.8,-0.674,32.0,-0.55,25.9,-0.666,38.5,-0.431,49.2,-0.04,30.8,-0.605,31.4,-0.536,1,53,0,2,0,2,0,0,-0.02,-1.02,,-0.04,False,True,False,False,0.964,left,2,False,0.321,0.018,0.661,0.0,0.125,0.839,0.0,0.036,2020: -0.2 -> 2021: -0.1 -> 2022: -1.7 -> 2023: +0.9,2023.0,0.87,2022.0,-1.66
8015,Rodrygo,5,5,9257.0,153.0,30.0,29.0,38.25898175314069,36.77242608740926,28.0,22.021532117389143,298.0,188.0,87.06823940761387,42.05186922289431,la_liga,Real Madrid,296.0,29.0,36.77242377772926,-7.77,0.098,0.1242,2.0,1.0,F,1.0,1.0,False,2.8778,0.2819,0.3575,0.2141,1.8278,0.8465,0.4088,-0.0755,86.9,1.044,65.3,0.259,77.2,0.624,82.3,0.898,86.2,1.15,95.3,1.898,97.9,2.414,23.6,-0.615,52.6,0.012,41.5,-0.258,19,47,2,228,0,2,0,27,-2.24,-4.28,-0.11,-1.14,False,True,False,True,0.171,right,47,True,0.345,0.0,0.655,0.054,0.057,0.859,0.007,0.023,2020: -0.9 -> 2021: -0.4 -> 2022: -6.0 -> 2023: -1.7 -> 2024: +1.3,2024.0,1.28,2022.0,-6.03
6180,Manuel Lazzari,5,5,9252.0,140.0,5.0,5.0,4.566048741340637,4.566048741340637,11.0,10.184617819264531,56.0,80.0,38.31846641469747,26.999128269962966,serie_a,Lazio,56.0,5.0,4.566049207001923,0.43,0.0893,0.0815,0.0,0.0,D,1.0,1.0,False,0.5447,0.0486,0.0444,0.0991,0.7782,0.3727,0.2626,0.0042,62.9,0.175,65.4,0.27,52.5,-0.057,87.9,1.158,83.0,0.871,82.0,0.834,70.2,0.309,73.7,0.421,46.9,-0.27,62.3,0.133,2,13,0,41,0,1,0,4,-0.11,0.23,,0.32,False,False,False,True,0.241,right,13,False,0.5,0.071,0.429,0.0,0.179,0.821,0.0,0.0,2020: -0.2 -> 2021: +2.2 -> 2022: -0.4 -> 2023: -1.0 -> 2024: -0.1,2021.0,2.17,2023.0,-1.02
9978,Azor Matusiwa,4,4,9251.0,116.0,3.0,3.0,3.2250143410637975,3.2250143410637975,5.0,5.463779014535248,50.0,82.0,37.48339895531535,31.217603659257293,ligue_1,Reims,50.0,3.0,3.2250139210373145,-0.23,0.06,0.0645,0.0,0.0,M,1.0,1.0,False,0.4864,0.0292,0.0314,0.0532,0.7978,0.3647,0.3037,-0.0022,17.8,-0.883,31.0,-0.562,22.1,-0.741,28.9,-0.67,43.8,-0.327,58.2,-0.015,74.8,0.43,60.7,0.146,43.3,-0.339,49.1,-0.11,2,21,0,27,0,2,0,1,-0.14,-0.01,,-0.07,False,False,False,True,0.438,two_footed,21,False,0.66,0.02,0.32,0.0,0.18,0.76,0.0,0.06,2021: +0.6 -> 2022: -0.2 -> 2023: -0.1 -> 2024: -0.4,2021.0,0.55,2024.0,-0.4
5555,Dominic Calvert-Lewin,5,5,9231.0,125.0,33.0,28.0,53.13875948265195,48.571787789464,6.0,8.807219516020268,270.0,63.0,53.168326845392585,11.346635077148676,premier_league,Everton,264.0,28.0,48.5717884870246,-20.57,0.1061,0.184,6.0,5.0,F,1.0,1.0,False,2.5739,0.273,0.4736,0.0859,0.6142,0.5184,0.1106,-0.2006,75.4,0.616,63.1,0.197,90.7,1.454,18.2,-0.868,6.0,-1.253,58.5,0.046,22.5,-0.755,2.6,-2.161,92.2,1.439,49.1,-0.1,105,37,3,119,11,2,1,14,-4.7,-5.73,0.21,-10.36,True,True,False,True,0.237,right,37,True,0.155,0.008,0.837,0.004,0.141,0.77,0.022,0.063,2020: -2.2 -> 2021: -0.9 -> 2022: -4.7 -> 2023: -7.1 -> 2024: -5.6,2021.0,-0.93,2023.0,-7.1
320,Jonas Hofmann,5,5,9226.0,124.0,37.0,34.0,27.26540217641741,24.23429008666426,33.0,33.273086990229785,193.0,309.0,66.94555465318263,29.82902661897242,bundesliga,Borussia M.Gladbach,189.0,34.0,24.23428884102031,9.77,0.1799,0.1282,4.0,3.0,M,0.558,1.0,True,1.8437,0.3317,0.2364,0.3246,3.0143,0.6531,0.291,0.0953,91.7,1.399,99.0,3.339,96.1,2.294,99.4,3.386,99.8,3.887,94.0,1.684,71.3,0.326,97.9,2.34,91.0,1.441,96.1,1.996,2,31,1,155,1,9,0,24,0.53,2.35,-0.04,6.93,False,True,False,True,0.167,right,31,True,0.386,0.021,0.593,0.047,0.047,0.876,0.021,0.01,2020: +0.8 -> 2021: +4.2 -> 2022: +5.4 -> 2023: -1.5,2022.0,5.43,2023.0,-1.53
5025,Alessandro Buongiorno,5,5,9221.0,120.0,5.0,5.0,5.784712246619165,5.784712246619165,4.0,3.2196500059217215,51.0,23.0,28.77172522805631,26.625731511041522,serie_a,Torino,51.0,5.0,5.784712764434515,-0.78,0.098,0.1134,0.0,0.0,D,1.0,1.0,False,0.4978,0.0488,0.0565,0.0314,0.2245,0.2808,0.2599,-0.0076,55.5,-0.008,65.6,0.275,67.7,0.348,51.4,-0.314,36.8,-0.535,64.7,0.132,69.4,0.285,53.3,-0.006,70.9,0.341,68.1,0.245,37,10,1,3,3,2,0,0,-0.47,-0.07,-0.06,-0.19,True,False,False,False,0.769,left,3,False,0.039,0.0,0.961,0.0,0.667,0.078,0.0,0.255,2020: -0.2 -> 2021: -0.4 -> 2022: -1.3 -> 2023: +0.9 -> 2024: +0.2,2023.0,0.87,2022.0,-1.26
8252,Nicolás Domínguez,6,5,9215.0,149.0,6.0,6.0,7.85429472476244,7.85429472476244,8.0,9.881492828950286,124.0,107.0,34.2430368270725,22.648396836593747,serie_a,Bologna,124.0,6.0,7.854294443037355,-1.85,0.0484,0.0633,0.0,0.0,M,0.749,1.0,False,1.2111,0.0586,0.0767,0.0965,1.045,0.3344,0.2212,-0.0181,70.6,0.336,53.7,-0.182,59.3,-0.07,57.4,-0.022,64.7,0.143,51.0,-0.194,47.0,-0.244,37.8,-0.211,41.1,-0.373,39.7,-0.313,20,26,0,78,1,0,0,5,-0.48,-1.26,,-0.11,False,True,False,True,0.25,right,26,True,0.532,0.016,0.452,0.0,0.185,0.774,0.0,0.04,2020: -0.2 -> 2021: -0.9 -> 2022: +0.9 -> 2023: +0.3 -> 2024: -1.9,2022.0,0.89,2024.0,-1.93
7345,Alphonso Davies,5,5,9214.0,119.0,5.0,5.0,6.727920044213533,6.727920044213533,16.0,14.776440157555044,71.0,161.0,80.53275796025991,63.862790275365114,bundesliga,Bayern Munich,71.0,5.0,6.727919282391665,-1.73,0.0704,0.0948,0.0,0.0,M,0.605,0.3953766008248318,True,0.6935,0.0488,0.0657,0.1443,1.5726,0.7866,0.6238,-0.0169,34.3,-0.535,47.1,-0.309,51.4,-0.233,79.3,0.692,87.3,1.146,97.4,2.471,98.4,3.046,38.8,-0.184,72.6,0.507,57.6,0.073,6,41,1,23,1,3,0,1,0.32,-1.13,-0.07,-0.85,False,True,False,False,0.641,two_footed,23,False,0.479,0.0,0.521,0.0,0.141,0.831,0.0,0.028,2020: +0.9 -> 2021: -1.7 -> 2022: -1.2 -> 2023: +1.2 -> 2024: -0.9,2023.0,1.16,2021.0,-1.67
834,José Fonte,3,3,9200.0,105.0,4.0,4.0,4.568496189080179,4.568496189080179,2.0,2.0233423821628094,65.0,24.0,26.94891083240509,26.08002437558025,ligue_1,Lille,65.0,4.0,4.568498468026516,-0.57,0.0615,0.0703,0.0,0.0,D,1.0,1.0,False,0.6359,0.0391,0.0447,0.0198,0.2348,0.2636,0.2551,-0.0056,75.1,0.529,56.0,0.012,52.7,-0.047,33.1,-0.566,39.2,-0.508,58.6,0.001,67.6,0.243,57.2,0.066,34.8,-0.484,45.8,-0.227,42,5,3,15,2,0,0,2,-0.13,-0.61,-0.16,0.33,True,False,False,False,0.25,right,5,False,0.123,0.015,0.862,0.0,0.692,0.154,0.0,0.154,2020: +1.4 -> 2021: -1.5 -> 2022: -0.5,2020.0,1.4,2021.0,-1.47
9090,Ardian Ismajli,5,5,9192.0,117.0,1.0,1.0,2.234632414765656,2.234632414765656,1.0,1.1136432122439146,30.0,16.0,16.3512275069952,16.055429029278457,serie_a,Empoli,30.0,1.0,2.234633215703069,-1.23,0.0333,0.0745,0.0,0.0,D,1.0,1.0,False,0.2937,0.0098,0.0219,0.0109,0.1567,0.1601,0.1572,-0.012,20.5,-0.801,27.7,-0.785,23.2,-0.81,18.5,-0.76,19.8,-0.707,21.2,-0.789,29.6,-0.614,43.1,-0.166,38.5,-0.404,30.6,-0.592,23,2,0,5,0,1,0,0,-1.85,0.84,,-0.23,False,False,False,False,0.286,right,2,False,0.033,0.067,0.9,0.0,0.8,0.1,0.0,0.1,2020: +0.3 -> 2021: -0.2 -> 2022: -0.6 -> 2023: -0.3 -> 2024: -0.5,2020.0,0.33,2022.0,-0.59
10404,Éderson,4,4,9178.0,123.0,13.0,13.0,13.177715384401381,13.177715384401381,4.0,10.475871432572603,134.0,85.0,52.922040841542184,37.31143534556031,serie_a,Atalanta,134.0,13.0,13.177716119214887,-0.18,0.097,0.0983,0.0,0.0,M,0.757,1.0,False,1.314,0.1275,0.1292,0.1027,0.8335,0.519,0.3659,-0.0018,75.9,0.509,81.8,0.706,83.2,0.707,60.5,0.07,46.9,-0.259,83.7,0.894,85.8,0.938,61.7,0.155,76.0,0.605,75.7,0.54,17,12,0,105,3,1,0,9,0.72,-0.02,,-0.87,False,False,False,True,0.103,right,12,False,0.522,0.015,0.463,0.0,0.134,0.843,0.0,0.022,2021: -0.3 -> 2022: -1.0 -> 2023: +1.5 -> 2024: -0.3,2023.0,1.49,2022.0,-1.03
2478,Carlos Soler,6,5,9178.0,148.0,29.0,14.0,25.10123217338696,12.465772818308324,18.0,14.266251749359071,132.0,152.0,38.94268480082974,21.317677849903703,la_liga,Valencia,115.0,14.0,12.465773667674506,1.53,0.1217,0.1084,17.0,15.0,M,1.0,0.8816735672259751,False,1.1277,0.1373,0.1222,0.1399,1.4905,0.3819,0.209,0.015,65.8,0.196,84.1,0.832,80.6,0.603,77.7,0.626,84.8,0.99,61.9,0.086,42.6,-0.344,77.4,0.533,82.7,0.887,86.2,0.974,6,18,0,91,2,4,0,8,0.69,0.06,,0.79,False,False,False,True,0.165,right,18,False,0.53,0.043,0.426,0.136,0.061,0.644,0.129,0.03,2020: +1.3 -> 2021: +0.3 -> 2022: +1.0 -> 2023: +0.2 -> 2024: -1.3,2020.0,1.28,2024.0,-1.29
1148,Duván Zapata,5,5,9162.0,130.0,43.0,39.0,53.4579585660249,50.41280526854098,19.0,14.743524581193924,346.0,135.0,75.05060009285808,23.249920215457678,serie_a,Atalanta,342.0,39.0,50.412807366810725,-11.41,0.114,0.1474,4.0,4.0,F,1.0,1.0,False,3.3595,0.3831,0.4952,0.1448,1.3261,0.7372,0.2284,-0.1121,95.6,1.723,83.9,0.959,93.3,1.609,54.0,-0.057,63.7,0.157,89.4,1.281,72.5,0.497,12.5,-1.067,72.4,0.565,55.4,0.053,117,50,3,172,13,7,0,19,-3.6,-3.59,-1.05,-3.17,True,True,False,True,0.225,right,50,True,0.164,0.009,0.827,0.0,0.168,0.777,0.012,0.043,2020: -3.3 -> 2021: -6.2 -> 2022: -1.8 -> 2023: +0.1 -> 2024: -0.2,2023.0,0.08,2021.0,-6.17
